#,Date,Bitcoin,BTC,Blockchain,Cryptocurrency,Iota
21341,7/8/2018 4:59,90,68,62,72,44
21342,7/8/2018 5:59,86,67,61,72,43
21343,7/8/2018 6:59,82,72,59,69,38
21344,7/8/2018 7:59,80,73,66,70,39
21345,7/8/2018 8:59,81,79,67,75,39
21346,7/8/2018 9:59,81,85,74,78,39
21347,7/8/2018 10:59,84,93,76,78,42
21348,7/8/2018 11:59,82,91,79,73,40
21349,7/8/2018 12:59,77,94,93,73,44
21350,7/8/2018 13:59,74,90,91,65,45
21351,7/8/2018 14:59,76,90,90,58,50
21352,7/8/2018 15:59,73,85,95,65,48
21353,7/8/2018 16:59,75,82,81,60,48
21354,7/8/2018 17:59,75,80,78,60,43
21355,7/8/2018 18:59,75,77,78,62,46
21356,7/8/2018 19:59,78,76,79,67,46
21357,7/8/2018 20:59,77,74,82,66,45
21358,7/8/2018 21:59,79,74,76,62,49
21359,7/8/2018 22:59,83,73,74,66,49
21360,7/8/2018 23:59,81,69,77,66,44
21361,8/8/2018 0:59,81,66,70,68,52
21362,8/8/2018 1:59,82,61,66,68,59
21363,8/8/2018 2:59,85,64,69,67,58
21364,8/8/2018 3:59,87,62,64,71,51
21365,8/8/2018 4:59,86,62,61,70,42
21366,8/8/2018 5:59,83,63,56,75,39
21367,8/8/2018 6:59,86,72,55,84,48
21368,8/8/2018 7:59,89,77,61,86,50
21369,8/8/2018 8:59,86,82,67,91,47
21370,8/8/2018 9:59,86,87,69,87,51
21371,8/8/2018 10:59,89,95,71,90,67
21372,8/8/2018 11:59,86,92,82,76,100
21373,8/8/2018 12:59,84,95,90,72,80
21374,8/8/2018 13:59,80,93,88,62,64
21375,8/8/2018 14:59,74,90,92,60,58
21376,8/8/2018 15:59,73,84,90,57,56
21377,8/8/2018 16:59,76,81,81,64,58
21378,8/8/2018 17:59,77,78,77,60,48
21379,8/8/2018 18:59,76,77,75,58,48
21380,8/8/2018 19:59,78,77,73,60,45
21381,8/8/2018 20:59,82,77,70,61,44
21382,8/8/2018 21:59,97,94,69,86,49
21383,8/8/2018 22:59,89,77,67,67,48
21384,8/8/2018 23:59,89,75,64,64,48
21385,9/8/2018 0:59,86,69,64,66,46
21386,9/8/2018 1:59,88,66,61,64,51
21387,9/8/2018 2:59,89,65,57,66,48
21388,9/8/2018 3:59,88,64,56,65,55
21389,9/8/2018 4:59,87,66,53,63,50
21390,9/8/2018 5:59,84,64,52,65,46
21391,9/8/2018 6:59,82,68,43,65,50
21392,9/8/2018 7:59,78,69,48,70,50
21393,9/8/2018 8:59,79,75,47,66,49
21394,9/8/2018 9:59,78,80,55,72,39
21395,9/8/2018 10:59,78,85,59,70,36
21396,9/8/2018 11:59,75,93,58,67,41
21397,9/8/2018 12:59,72,86,60,65,39
21398,9/8/2018 13:59,70,83,60,56,39
21399,9/8/2018 14:59,68,83,56,58,39
21400,9/8/2018 15:59,66,81,55,52,41
21401,9/8/2018 16:59,67,78,52,51,41
21402,9/8/2018 17:59,66,76,50,51,43
21403,9/8/2018 18:59,70,76,46,54,41
21404,9/8/2018 19:59,72,76,51,59,43
21405,9/8/2018 20:59,84,80,50,65,40
21406,9/8/2018 21:59,88,82,46,68,43
21407,9/8/2018 22:59,87,84,47,63,42
21408,9/8/2018 23:59,87,80,47,65,45
21409,10/8/2018 0:59,83,73,46,60,42
21410,10/8/2018 1:59,85,70,46,64,44
21411,10/8/2018 2:59,85,68,47,62,44
21412,10/8/2018 3:59,88,66,44,62,49
21413,10/8/2018 4:59,84,66,42,64,46
21414,10/8/2018 5:59,81,64,39,63,40
21415,10/8/2018 6:59,81,67,39,68,34
21416,10/8/2018 7:59,86,75,41,71,38
21417,10/8/2018 8:59,81,73,43,70,32
21418,10/8/2018 9:59,78,81,45,66,33
21419,10/8/2018 10:59,77,83,51,69,36
21420,10/8/2018 11:59,77,89,52,66,57
21421,10/8/2018 12:59,76,86,52,61,59
21422,10/8/2018 13:59,74,85,50,56,48
21423,10/8/2018 14:59,71,81,52,50,42
21424,10/8/2018 15:59,67,75,50,50,50
21425,10/8/2018 16:59,70,78,51,53,46
21426,10/8/2018 17:59,67,75,48,50,40
21427,10/8/2018 18:59,69,74,47,50,37
21428,10/8/2018 19:59,73,73,51,57,39
21429,10/8/2018 20:59,74,72,49,57,35
21430,10/8/2018 21:59,73,73,50,60,44
21431,10/8/2018 22:59,75,70,55,59,42
21432,10/8/2018 23:59,74,67,49,56,46
21433,11/8/2018 0:59,74,62,47,59,42
21434,11/8/2018 1:59,74,59,46,59,44
21435,11/8/2018 2:59,79,60,47,59,48
21436,11/8/2018 3:59,82,62,45,65,48
21437,11/8/2018 4:59,81,65,46,66,43
21438,11/8/2018 5:59,79,64,46,65,42
21439,11/8/2018 6:59,79,65,50,70,38
21440,11/8/2018 7:59,77,73,58,72,33
21441,11/8/2018 8:59,80,80,64,72,31
21442,11/8/2018 9:59,81,84,69,77,30
21443,11/8/2018 10:59,81,89,72,76,38
21444,11/8/2018 11:59,80,94,78,72,41
21445,11/8/2018 12:59,76,92,87,63,43
21446,11/8/2018 13:59,72,87,89,62,42
21447,11/8/2018 14:59,72,90,91,62,47
21448,11/8/2018 15:59,73,86,88,58,45
21449,11/8/2018 16:59,76,80,82,61,45
21450,11/8/2018 17:59,78,80,75,62,40
21451,11/8/2018 18:59,81,75,80,63,43
21452,11/8/2018 19:59,84,79,76,64,43
21453,11/8/2018 20:59,82,79,76,65,45
21454,11/8/2018 21:59,80,74,71,62,42
21455,11/8/2018 22:59,80,75,69,62,44
21456,11/8/2018 23:59,81,72,69,61,46
21457,12/8/2018 0:59,83,67,66,69,47
21458,12/8/2018 1:59,92,66,64,76,47
21459,12/8/2018 2:59,92,64,63,67,53
21460,12/8/2018 3:59,99,71,62,75,57
21461,12/8/2018 4:58,94,70,54,77,55
21462,12/8/2018 5:59,89,70,56,74,56
21463,12/8/2018 6:59,85,72,57,75,54
21464,12/8/2018 7:59,69,58,59,61,63
21465,12/8/2018 8:59,66,60,67,62,50
21466,12/8/2018 9:59,67,66,71,63,88
21467,12/8/2018 10:59,69,69,74,68,92
21468,12/8/2018 11:59,68,73,81,66,100
21469,12/8/2018 12:59,65,75,90,63,100
21470,12/8/2018 13:59,63,74,96,54,95
21471,12/8/2018 14:59,61,74,100,55,84
21472,12/8/2018 15:59,59,72,96,51,87
21473,12/8/2018 16:59,58,65,95,51,74
21474,12/8/2018 17:59,61,69,83,48,81
21475,12/8/2018 18:59,62,63,79,53,64
21476,12/8/2018 19:59,63,62,81,51,70
21477,12/8/2018 20:59,66,63,85,51,62
21478,12/8/2018 21:59,64,65,84,49,72
21479,12/8/2018 22:59,63,60,81,53,78
21480,12/8/2018 23:59,65,63,76,50,65
21481,13-08-18 0:59,64,59,71,52,58
21482,13-08-18 1:58,65,54,74,51,70
21483,13-08-18 2:59,69,52,72,55,69
21484,13-08-18 3:59,85,62,70,74,91
21485,13-08-18 4:59,100,70,66,100,76
21486,13-08-18 5:59,86,62,64,86,70
21487,13-08-18 6:59,83,61,62,80,56
21488,13-08-18 7:59,89,70,60,95,54
21489,13-08-18 8:59,82,73,64,88,48
21490,13-08-18 9:59,82,76,69,88,51
21491,13-08-18 10:59,81,88,73,84,49
21492,13-08-18 11:59,90,96,80,97,60
21493,13-08-18 12:59,93,100,81,95,75
21494,13-08-18 13:59,82,94,91,77,75
21495,13-08-18 14:59,76,88,94,71,77
21496,13-08-18 15:59,76,86,91,71,76
21497,13-08-18 16:59,72,81,89,66,75
21498,13-08-18 17:59,77,79,83,70,94
21499,13-08-18 18:59,77,74,79,69,84
21500,13-08-18 19:59,77,74,82,66,82
21501,13-08-18 20:59,78,70,82,71,82
21502,13-08-18 21:59,81,72,85,80,86
21503,13-08-18 22:59,76,69,77,70,80
21504,13-08-18 23:59,87,76,72,85,82
21505,14-08-18 0:59,100,81,77,95,90
21506,14-08-18 1:59,98,72,74,89,86
21507,14-08-18 2:59,90,66,73,76,86
21508,14-08-18 3:59,90,65,71,73,95
21509,14-08-18 4:59,94,65,70,81,88
21510,14-08-18 5:59,89,69,66,83,76
21511,14-08-18 6:59,87,69,62,76,68
21512,14-08-18 7:59,81,68,61,70,60
21513,14-08-18 8:59,75,70,68,75,46
21514,14-08-18 9:59,76,73,67,71,43
21515,14-08-18 10:59,77,81,73,72,55
21516,14-08-18 11:59,76,83,73,70,68
21517,14-08-18 12:59,77,83,81,62,75
21518,14-08-18 13:59,70,83,85,58,71
21519,14-08-18 14:59,68,82,92,56,75
21520,14-08-18 15:59,66,79,88,56,66
21521,14-08-18 16:59,66,75,88,51,71
21522,14-08-18 17:59,70,73,80,50,68
21523,14-08-18 18:59,66,68,81,52,66
21524,14-08-18 19:59,70,69,82,55,64
21525,14-08-18 20:59,73,69,85,59,65
21526,14-08-18 21:59,73,71,87,55,62
21527,14-08-18 22:59,71,69,80,54,62
21528,14-08-18 23:58,70,65,85,51,59
21529,15-08-18 0:59,70,62,71,49,61
21530,15-08-18 1:59,69,56,70,52,56
21531,15-08-18 2:59,70,55,71,51,58
21532,15-08-18 3:59,74,55,72,51,69
21533,15-08-18 4:59,77,59,68,57,62
21534,15-08-18 5:59,76,61,64,55,58
21535,15-08-18 6:59,72,58,64,53,49
21536,15-08-18 7:59,68,59,59,52,45
21537,15-08-18 8:59,66,63,67,58,39
21538,15-08-18 9:59,67,68,69,56,38
21539,15-08-18 10:59,66,73,76,61,48
21540,15-08-18 11:59,70,81,80,61,52
21541,15-08-18 12:59,70,84,82,58,57
21542,15-08-18 13:59,70,83,88,51,60
21543,15-08-18 14:59,67,80,89,50,68
21544,15-08-18 15:59,64,76,89,47,64
21545,15-08-18 16:59,64,76,89,48,85
21546,15-08-18 17:58,67,71,78,47,83
21547,15-08-18 18:59,64,66,73,49,73
21548,15-08-18 19:59,67,69,78,46,66
21549,15-08-18 20:59,68,70,78,50,69
21550,15-08-18 21:59,70,67,77,49,69
21551,15-08-18 22:59,68,62,74,47,62
21552,15-08-18 23:59,67,63,73,46,58
21553,16-08-18 0:59,66,60,70,49,64
21554,16-08-18 1:59,67,55,70,48,56
21555,16-08-18 2:59,68,52,68,50,65
21556,16-08-18 3:59,73,53,64,55,71
21557,16-08-18 4:59,98,67,60,90,74
21558,16-08-18 5:59,93,64,56,85,72
21559,16-08-18 6:58,85,63,55,73,54
21560,16-08-18 7:59,80,62,49,72,49
21561,16-08-18 8:59,77,67,51,81,50
21562,16-08-18 9:59,74,75,50,76,47
21563,16-08-18 10:59,76,79,55,84,57
21564,16-08-18 11:59,76,85,55,84,55
21565,16-08-18 12:59,79,85,56,90,75
21566,16-08-18 13:59,76,84,59,75,77
21567,16-08-18 14:59,74,84,58,75,91
21568,16-08-18 15:59,64,76,58,60,74
21569,16-08-18 16:59,65,74,54,58,72
21570,16-08-18 17:59,68,75,54,54,68
21571,16-08-18 18:59,61,68,51,57,68
21572,16-08-18 19:59,67,71,51,62,67
21573,16-08-18 20:59,67,65,52,63,61
21574,16-08-18 21:59,66,65,51,60,64
21575,16-08-18 22:59,64,67,50,57,68
21576,16-08-18 23:59,67,63,52,59,61
21577,17-08-18 0:59,68,65,45,56,57
21578,17-08-18 1:59,66,61,45,50,57
21579,17-08-18 2:59,67,59,46,51,52
21580,17-08-18 3:59,65,52,44,47,61
21581,17-08-18 4:59,68,54,48,51,58
21582,17-08-18 5:59,68,53,44,54,56
21583,17-08-18 6:59,67,54,48,54,44
21584,17-08-18 7:59,66,57,44,56,45
21585,17-08-18 8:59,61,58,58,54,38
21586,17-08-18 9:59,60,62,48,53,36
21587,17-08-18 10:59,61,66,51,56,40
21588,17-08-18 11:59,61,71,55,57,44
21589,17-08-18 12:59,61,76,55,52,45
21590,17-08-18 13:59,61,76,54,50,49
21591,17-08-18 14:59,59,73,53,48,60
21592,17-08-18 15:59,58,71,53,44,57
21593,17-08-18 16:59,57,67,59,44,65
21594,17-08-18 17:59,58,64,54,43,65
21595,17-08-18 18:59,56,64,51,43,53
21596,17-08-18 19:59,58,61,51,44,53
21597,17-08-18 20:59,59,58,53,47,55
21598,17-08-18 21:59,59,60,56,50,52
21599,17-08-18 22:59,57,56,53,45,50
21600,17-08-18 23:59,58,58,52,47,51
21601,18-08-18 0:59,57,54,53,47,54
21602,18-08-18 1:57,59,50,48,46,52
21603,18-08-18 2:59,62,52,49,46,55
21604,18-08-18 3:59,64,50,47,44,62
21605,18-08-18 4:59,68,52,47,48,57
21606,18-08-18 5:58,66,54,48,53,51
21607,18-08-18 6:59,65,51,48,50,41
21608,18-08-18 7:59,63,59,53,55,41
21609,18-08-18 8:59,62,58,64,58,43
21610,18-08-18 9:59,63,63,67,58,43
21611,18-08-18 10:58,64,71,70,64,45
21612,18-08-18 11:58,67,77,73,62,49
21613,18-08-18 12:59,65,79,76,59,58
21614,18-08-18 13:59,65,78,91,53,63
21615,18-08-18 14:59,63,79,93,47,63
21616,18-08-18 15:59,63,75,95,50,63
21617,18-08-18 16:59,62,72,91,50,64
21618,18-08-18 17:59,66,72,84,49,60
21619,18-08-18 18:59,64,69,75,48,61
21620,18-08-18 19:58,64,71,80,53,61
21621,18-08-18 20:59,66,68,84,49,57
21622,18-08-18 21:59,67,68,82,50,62
21623,18-08-18 22:59,68,67,78,53,56
21624,18-08-18 23:59,69,64,77,65,62
21625,19-08-18 0:59,75,68,71,79,76
21626,19-08-18 1:59,74,62,73,73,76
21627,19-08-18 2:57,76,58,74,71,80
21628,19-08-18 3:59,78,56,72,74,85
21629,19-08-18 4:58,80,59,76,80,85
21630,19-08-18 5:58,80,58,66,84,78
21631,19-08-18 6:58,74,57,63,77,63
21632,19-08-18 7:59,75,63,63,100,47
21633,19-08-18 8:59,68,63,65,59,51
21634,19-08-18 9:59,76,73,71,83,64
21635,19-08-18 10:59,100,100,82,100,66
21636,19-08-18 11:59,93,100,84,80,58
21637,19-08-18 12:59,86,97,88,67,76
21638,19-08-18 13:59,85,97,96,64,93
21639,19-08-18 14:59,85,97,98,60,98
21640,19-08-18 15:59,78,91,100,52,100
21641,19-08-18 16:59,71,92,98,42,94
21642,19-08-18 17:59,68,83,99,41,84
21643,19-08-18 18:59,74,81,87,46,92
21644,19-08-18 19:59,74,78,81,48,75
21645,19-08-18 20:59,74,79,85,46,76
21646,19-08-18 21:59,75,74,90,44,76
21647,19-08-18 22:59,77,77,90,46,71
21648,19-08-18 23:59,80,78,86,47,75
21649,20-08-18 0:59,79,76,83,46,70
21650,20-08-18 1:59,75,68,79,43,74
21651,20-08-18 2:59,73,65,76,41,72
21652,20-08-18 3:59,76,62,76,44,76
21653,20-08-18 4:59,79,62,77,43,73
21654,20-08-18 5:59,80,63,76,46,69
21655,20-08-18 6:59,77,64,70,44,65
21656,20-08-18 7:59,74,64,67,42,79
21657,20-08-18 8:59,70,63,59,41,60
21658,20-08-18 9:59,68,67,63,43,56
21659,20-08-18 10:59,68,73,72,44,56
21660,20-08-18 11:59,70,77,74,43,53
21661,20-08-18 12:59,72,81,76,42,50
21662,20-08-18 13:59,70,83,68,38,67
21663,20-08-18 14:59,67,82,76,38,75
21664,20-08-18 15:59,65,80,84,32,77
21665,20-08-18 16:59,64,82,81,32,72
21666,20-08-18 17:59,61,78,81,30,67
21667,20-08-18 18:59,65,75,78,33,68
21668,20-08-18 19:59,64,70,72,31,66
21669,20-08-18 20:59,64,69,77,33,60
21670,20-08-18 21:59,68,69,84,36,68
21671,20-08-18 22:59,68,70,82,34,60
21672,20-08-18 23:59,72,70,86,36,66
21673,21-08-18 0:59,75,73,77,40,63
21674,21-08-18 1:59,75,69,77,39,62
21675,21-08-18 2:59,76,66,80,40,69
21676,21-08-18 3:59,73,61,73,36,67
21677,21-08-18 4:59,75,62,75,36,70
21678,21-08-18 5:59,75,61,72,37,71
21679,21-08-18 6:59,73,62,69,41,57
21680,21-08-18 7:59,70,64,64,39,56
21681,21-08-18 8:59,66,62,59,36,52
21682,21-08-18 9:59,64,65,66,38,49
21683,21-08-18 10:59,64,70,73,40,50
21684,21-08-18 11:59,66,76,78,40,52
21685,21-08-18 12:59,64,84,74,38,58
21686,21-08-18 13:59,63,82,80,37,65
21687,21-08-18 14:59,59,77,97,35,64
21688,21-08-18 15:58,57,77,96,31,63
21689,21-08-18 16:59,54,74,96,31,64
21690,21-08-18 17:59,55,73,92,29,60
21691,21-08-18 18:59,59,70,82,29,60
21692,21-08-18 19:59,58,67,76,29,56
21693,21-08-18 20:59,58,66,83,29,60
21694,21-08-18 21:59,59,64,82,33,47
21695,21-08-18 22:59,60,63,86,32,57
21696,21-08-18 23:59,59,61,81,31,60
21697,22-08-18 0:59,61,60,75,31,57
21698,22-08-18 1:59,60,57,72,32,59
21699,22-08-18 2:59,58,52,71,31,60
21700,22-08-18 3:59,61,51,71,31,64
21701,22-08-18 4:59,62,55,70,31,59
21702,22-08-18 5:59,66,55,71,36,61
21703,22-08-18 6:59,63,51,64,34,57
21704,22-08-18 7:59,60,55,64,33,51
21705,22-08-18 8:59,57,57,63,33,43
21706,22-08-18 9:59,56,61,65,35,41
21707,22-08-18 10:59,55,63,68,36,44
21708,22-08-18 11:59,57,74,71,37,43
21709,22-08-18 12:59,59,79,69,38,59
21710,22-08-18 13:59,58,79,79,35,61
21711,22-08-18 14:59,57,80,86,34,59
21712,22-08-18 15:59,55,76,84,31,57
21713,22-08-18 16:59,52,72,91,28,62
21714,22-08-18 17:59,54,73,85,30,55
21715,22-08-18 18:59,59,71,81,30,61
21716,22-08-18 19:59,54,63,77,27,54
21717,22-08-18 20:59,55,65,77,29,58
21718,22-08-18 21:59,58,65,76,34,55
21719,22-08-18 22:59,57,63,80,31,56
21720,22-08-18 23:59,58,63,72,30,56
21721,23-08-18 0:59,58,62,67,31,61
21722,23-08-18 1:59,58,61,65,33,61
21723,23-08-18 2:59,58,55,66,30,58
21724,23-08-18 3:59,59,50,65,30,65
21725,23-08-18 4:59,60,52,62,32,67
21726,23-08-18 5:59,64,55,59,33,58
21727,23-08-18 6:59,64,58,56,41,58
21728,23-08-18 7:59,63,57,53,39,52
21729,23-08-18 8:59,60,58,51,38,49
21730,23-08-18 9:59,57,64,53,36,45
21731,23-08-18 10:59,56,63,50,35,45
21732,23-08-18 11:59,56,70,54,34,38
21733,23-08-18 12:59,55,76,55,35,43
21734,23-08-18 13:59,53,78,51,31,45
21735,23-08-18 14:59,52,76,59,30,53
21736,23-08-18 15:59,51,75,56,28,44
21737,23-08-18 16:59,49,72,55,26,46
21738,23-08-18 17:59,48,68,55,26,51
21739,23-08-18 18:59,53,64,63,33,53
21740,23-08-18 19:59,48,64,48,25,48
21741,23-08-18 20:58,49,62,52,25,46
21742,23-08-18 21:59,50,60,49,27,47
21743,23-08-18 22:59,50,60,51,27,46
21744,23-08-18 23:59,49,59,50,26,42
21745,24-08-18 0:59,49,56,48,26,50
21746,24-08-18 1:59,48,52,44,27,46
21747,24-08-18 2:59,48,50,45,26,47
21748,24-08-18 3:59,51,47,48,26,43
21749,24-08-18 4:59,51,46,42,28,48
21750,24-08-18 5:59,52,45,44,27,52
21751,24-08-18 6:59,55,46,41,29,52
21752,24-08-18 7:59,52,46,41,30,41
21753,24-08-18 8:59,50,53,43,28,42
21754,24-08-18 9:59,49,54,47,32,38
21755,24-08-18 10:59,48,58,45,27,35
21756,24-08-18 11:59,49,66,48,28,38
21757,24-08-18 12:59,48,68,46,31,39
21758,24-08-18 13:59,49,71,51,28,39
21759,24-08-18 14:59,48,68,49,27,46
21760,24-08-18 15:59,48,68,52,25,45
21761,24-08-18 16:59,47,64,52,26,50
21762,24-08-18 17:59,45,63,49,25,46
21763,24-08-18 18:59,47,63,50,24,47
21764,24-08-18 19:59,46,60,47,26,48
21765,24-08-18 20:59,47,55,47,24,63
21766,24-08-18 21:59,47,57,51,26,54
21767,24-08-18 22:59,48,58,51,28,59
21768,24-08-18 23:59,48,52,52,25,53
21769,25-08-18 0:59,48,52,49,27,57
21770,25-08-18 1:59,48,49,51,26,59
21771,25-08-18 2:59,49,46,50,28,61
21772,25-08-18 3:59,51,44,51,27,65
21773,25-08-18 4:59,54,45,49,28,72
21774,25-08-18 5:59,55,51,52,31,63
21775,25-08-18 6:59,56,54,50,31,56
21776,25-08-18 7:59,55,52,53,31,51
21777,25-08-18 8:59,54,53,52,32,51
21778,25-08-18 9:59,54,60,65,34,43
21779,25-08-18 10:59,53,64,66,33,40
21780,25-08-18 11:58,53,69,74,36,47
21781,25-08-18 12:59,56,75,75,35,51
21782,25-08-18 13:59,55,71,78,34,56
21783,25-08-18 14:59,51,75,83,29,66
21784,25-08-18 15:58,50,76,91,31,61
21785,25-08-18 16:59,50,72,95,30,68
21786,25-08-18 17:59,50,71,89,31,64
21787,25-08-18 18:59,54,69,84,32,64
21788,25-08-18 19:59,51,65,76,26,56
21789,25-08-18 20:59,53,62,76,27,55
21790,25-08-18 21:59,53,62,79,30,58
21791,25-08-18 22:58,55,61,84,30,55
21792,25-08-18 23:59,55,63,81,31,55
21793,26-08-18 0:59,56,58,72,32,56
21794,26-08-18 1:57,56,56,73,32,58
21795,26-08-18 2:59,58,54,70,32,61
21796,26-08-18 3:59,60,52,72,33,59
21797,26-08-18 4:59,63,51,76,34,61
21798,26-08-18 5:59,65,53,69,36,52
21799,26-08-18 6:59,68,56,62,40,52
21800,26-08-18 7:57,66,59,62,42,47
21801,26-08-18 8:58,60,58,62,38,42
21802,26-08-18 9:59,77,67,33,87,40
21803,26-08-18 10:59,77,74,36,94,39
21804,26-08-18 11:59,77,82,40,86,42
21805,26-08-18 12:59,77,86,41,97,42
21806,26-08-18 13:59,80,87,42,96,52
21807,26-08-18 14:59,75,92,43,81,46
21808,26-08-18 15:59,71,91,48,86,53
21809,26-08-18 16:59,69,89,51,75,57
21810,26-08-18 17:59,69,85,52,73,61
21811,26-08-18 18:59,67,82,51,70,54
21812,26-08-18 19:59,72,82,47,71,53
21813,26-08-18 20:59,69,76,43,69,48
21814,26-08-18 21:59,72,71,44,71,49
21815,26-08-18 22:59,74,68,46,73,47
21816,26-08-18 23:59,76,72,48,73,51
21817,27-08-18 0:59,72,68,42,71,51
21818,27-08-18 1:59,74,68,43,75,55
21819,27-08-18 2:59,75,65,39,72,45
21820,27-08-18 3:58,75,66,38,67,52
21821,27-08-18 4:59,76,58,38,69,57
21822,27-08-18 5:59,78,58,39,75,54
21823,27-08-18 6:59,78,59,37,75,50
21824,27-08-18 7:59,78,61,32,73,47
21825,27-08-18 8:59,75,57,34,77,45
21826,27-08-18 9:59,71,63,33,69,41
21827,27-08-18 10:59,94,96,33,100,44
21828,27-08-18 11:59,89,90,36,89,39
21829,27-08-18 12:59,84,95,35,85,43
21830,27-08-18 13:59,85,100,41,95,43
21831,27-08-18 14:59,83,99,41,82,48
21832,27-08-18 15:59,76,93,45,80,54
21833,27-08-18 16:59,73,89,51,71,55
21834,27-08-18 17:59,73,87,51,69,55
21835,27-08-18 18:59,71,83,48,68,50
21836,27-08-18 19:59,74,78,44,64,54
21837,27-08-18 20:59,74,79,40,65,54
21838,27-08-18 21:58,76,76,44,64,55
21839,27-08-18 22:59,75,72,45,64,53
21840,27-08-18 23:59,77,71,46,72,54
21841,28-08-18 0:59,78,73,45,72,53
21842,28-08-18 1:59,86,77,41,79,56
21843,28-08-18 2:59,79,69,40,73,51
21844,28-08-18 3:59,79,64,40,69,56
21845,28-08-18 4:59,85,61,38,75,62
21846,28-08-18 5:59,94,68,38,86,59
21847,28-08-18 6:59,92,68,37,88,55
21848,28-08-18 7:59,100,75,35,84,49
21849,28-08-18 8:59,86,69,32,74,49
21850,28-08-18 9:59,79,69,30,71,38
21851,28-08-18 10:59,77,74,36,80,37
21852,28-08-18 11:59,79,75,37,79,36
21853,28-08-18 12:59,79,81,43,93,43
21854,28-08-18 13:59,78,89,41,85,44
21855,28-08-18 14:59,78,91,45,80,52
21856,28-08-18 15:59,74,85,50,72,58
21857,28-08-18 16:59,71,83,51,67,49
21858,28-08-18 17:59,69,84,51,59,56
21859,28-08-18 18:59,68,78,52,65,53
21860,28-08-18 19:59,71,76,45,66,52
21861,28-08-18 20:59,70,72,43,63,50
21862,28-08-18 21:59,70,71,44,64,50
21863,28-08-18 22:59,70,69,44,67,52
21864,28-08-18 23:59,71,71,45,62,53
21865,29-08-18 0:58,72,69,44,63,51
21866,29-08-18 1:59,72,66,41,65,52
21867,29-08-18 2:59,71,63,39,63,43
21868,29-08-18 3:59,72,58,39,62,53
21869,29-08-18 4:59,73,59,38,64,58
21870,29-08-18 5:59,75,55,41,67,55
21871,29-08-18 6:59,79,58,39,69,58
21872,29-08-18 7:59,79,60,37,74,53
21873,29-08-18 8:59,72,59,34,66,36
21874,29-08-18 9:59,70,60,32,68,38
21875,29-08-18 10:59,67,67,40,68,40
21876,29-08-18 11:59,68,70,45,77,34
21877,29-08-18 12:59,66,78,41,73,38
21878,29-08-18 13:59,70,84,40,75,48
21879,29-08-18 14:59,67,82,43,69,51
21880,29-08-18 15:59,64,81,50,76,48
21881,29-08-18 16:59,65,80,51,71,54
21882,29-08-18 17:59,63,80,47,64,58
21883,29-08-18 18:59,60,78,48,60,45
21884,29-08-18 19:59,66,77,43,59,50
21885,29-08-18 20:59,64,70,41,59,45
21886,29-08-18 21:59,66,68,42,72,46
21887,29-08-18 22:59,67,68,42,70,46
21888,29-08-18 23:59,66,70,41,65,42
21889,30-08-18 0:59,65,67,39,67,45
21890,30-08-18 1:59,68,66,38,60,48
21891,30-08-18 2:59,67,64,36,65,46
21892,30-08-18 3:59,69,60,37,63,46
21893,30-08-18 4:59,73,59,35,67,50
21894,30-08-18 5:59,74,58,36,59,49
21895,30-08-18 6:59,83,64,34,68,54
21896,30-08-18 7:59,81,64,30,73,51
21897,30-08-18 8:59,76,65,30,67,51
21898,30-08-18 9:58,75,65,26,63,37
21899,30-08-18 10:59,71,71,25,64,37
21900,30-08-18 11:59,72,77,36,68,38
21901,30-08-18 12:59,70,81,31,71,36
21902,30-08-18 13:59,68,89,31,72,41
21903,30-08-18 14:59,67,90,29,65,41
21904,30-08-18 15:59,65,87,32,65,50
21905,30-08-18 16:59,62,86,30,52,44
21906,30-08-18 17:59,59,81,31,48,47
21907,30-08-18 18:59,59,79,30,52,54
21908,30-08-18 19:59,62,82,28,52,50
21909,30-08-18 20:59,58,72,27,51,44
21910,30-08-18 21:59,60,72,27,55,50
21911,30-08-18 22:59,59,68,26,56,46
21912,30-08-18 23:59,60,66,27,54,46
21913,31-08-18 0:59,59,67,27,53,48
21914,31-08-18 1:59,59,66,26,59,46
21915,31-08-18 2:59,60,62,26,53,51
21916,31-08-18 3:59,59,56,25,55,48
21917,31-08-18 4:59,61,56,26,58,47
21918,31-08-18 5:59,61,55,25,53,48
21919,31-08-18 6:59,66,52,26,59,54
21920,31-08-18 7:59,65,57,24,61,51
21921,31-08-18 8:59,64,57,23,62,44
21922,31-08-18 9:59,61,56,21,57,36
21923,31-08-18 10:59,61,62,22,54,35
21924,31-08-18 11:59,59,64,28,58,32
21925,31-08-18 12:59,62,72,26,66,36
21926,31-08-18 13:59,60,74,25,66,36
21927,31-08-18 14:59,60,77,26,63,38
21928,31-08-18 15:59,60,77,26,60,45
21929,31-08-18 16:59,57,78,27,56,51
21930,31-08-18 17:59,55,75,28,51,50
21931,31-08-18 18:59,55,75,26,53,57
21932,31-08-18 19:59,55,72,27,56,39
21933,31-08-18 20:59,56,74,27,53,49
21934,31-08-18 21:59,58,67,26,56,46
21935,31-08-18 22:59,57,64,27,57,41
21936,31-08-18 23:59,59,62,27,59,46
21937,1/9/2018 0:59,59,63,27,53,48
21938,1/9/2018 1:57,58,62,25,54,51
21939,1/9/2018 2:57,60,58,26,55,46
21940,1/9/2018 3:59,61,55,24,53,50
